hospital_id,official_name,filing_number,alias,normalized_alias,kind,evidence_status,source_url,accessed_at,valid_from,valid_to
cnha-cfdi-066b931bc0a8033351202887a2fd71fa,中国医科大学附属第一医院,药临床机构备字2020000106,中国医科大学附属第一医院,中国医科大学附属第一医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,,
cnha-cfdi-066b931bc0a8033351202887a2fd71fa,中国医科大学附属第一医院,药临床机构备字2020000106,The First Hospital of China Medical University,thefirsthospitalofchinamedicaluniversity,english_name,official_source_reviewed,https://yizhe.dmu.edu.cn/article/doi/10.12014/j.issn.1002-0772.2016.06a.17,2026-09-05,,
cnha-cfdi-067c9145c0a803337fd704ed3c430ef7,永州市中心医院,药临床机构备字2020000935,永州市中心医院,永州市中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,,
cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,药临床机构备字2023000235,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,绍兴市妇幼保健院绍兴市妇女儿童医院绍兴市妇幼保健院互联网医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,药临床机构备字2023000235,绍兴市妇女儿童医院,绍兴市妇女儿童医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-073ac2adc0a803332217c5cf5a33c89e,绍兴市妇幼保健院（绍兴市妇女儿童医院，绍兴市妇幼保健院互联网医院）,药临床机构备字2023000235,绍兴市妇幼保健院,绍兴市妇幼保健院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-0742c520c0a8033361a60d21e4cf2e8d,西安医学院第三附属医院,药临床机构备字2024000045,西安医学院第三附属医院,西安医学院第三附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-074c568bc0a803335e331220e1a1574e,前海人寿广州总医院,药临床机构备字2025000026,前海人寿广州总医院,前海人寿广州总医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-075560dac0a803332b667bb373803bd3,上海市静安区中心医院,药临床机构备字2020000450,上海市静安区中心医院,上海市静安区中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-0756e559c0a803330dd6b4e78db30257,东莞市谢岗医院,药临床机构备字2025000121,东莞市谢岗医院,东莞市谢岗医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-0760f716c0a8033319b4c71d741cd396,南通大学附属医院,药临床机构备字2020000615,南通大学附属医院,南通大学附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,,
cnha-cfdi-076aa611c0a803330a764cb7d6874b80,三门县人民医院（三门县人民医院医疗卫生服务共同体）,药临床机构备字2024000082,三门县人民医院（三门县人民医院医疗卫生服务共同体）,三门县人民医院三门县人民医院医疗卫生服务共同体,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-076aa611c0a803330a764cb7d6874b80,三门县人民医院（三门县人民医院医疗卫生服务共同体）,药临床机构备字2024000082,三门县人民医院,三门县人民医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-0784dd14c0a803330fc024f232665926,长春国文医院,药临床机构备字2023000224,长春国文医院,长春国文医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-078da6a9c0a80333097b34ae6adfcd6b,邵阳学院附属第一医院,药临床机构备字2020000498,邵阳学院附属第一医院,邵阳学院附属第一医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-079fa738c0a8033352a0df32035aa0bc,天津市黄河医院(天津市体育医院),药临床机构备字2020000144,天津市黄河医院(天津市体育医院),天津市黄河医院天津市体育医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,,
cnha-cfdi-079fa738c0a8033352a0df32035aa0bc,天津市黄河医院(天津市体育医院),药临床机构备字2020000144,天津市体育医院,天津市体育医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,,
cnha-cfdi-079fa738c0a8033352a0df32035aa0bc,天津市黄河医院(天津市体育医院),药临床机构备字2020000144,天津市黄河医院,天津市黄河医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,,
cnha-cfdi-07cd1419c0a80333156610eb4dcb0a3a,西安高新医院,药临床机构备字2020000304,西安高新医院,西安高新医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,,
cnha-cfdi-07cdc7fcc0a8033353840775219fba23,深圳市龙华区中心医院,药临床机构备字2022000186,深圳市龙华区中心医院,深圳市龙华区中心医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-07dee524c0a803334b18ba8eb8da58a4,新安县人民医院,药临床机构备字2023000132,新安县人民医院,新安县人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,,
cnha-cfdi-08832019c0a80333391fcbf3d4e5c1ee,厦门长庚医院,药临床机构备字2025000097,厦门长庚医院,厦门长庚医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-08a768bdc0a80333736f1b44bd8017df,九江市妇幼保健院（九江市儿童医院、九江市妇幼保健计划生育服务中心）,药临床机构备字2025000042,九江市妇幼保健院（九江市儿童医院、九江市妇幼保健计划生育服务中心）,九江市妇幼保健院九江市儿童医院、九江市妇幼保健计划生育服务中心,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-08a768bdc0a80333736f1b44bd8017df,九江市妇幼保健院（九江市儿童医院、九江市妇幼保健计划生育服务中心）,药临床机构备字2025000042,九江市儿童医院,九江市儿童医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-08a768bdc0a80333736f1b44bd8017df,九江市妇幼保健院（九江市儿童医院、九江市妇幼保健计划生育服务中心）,药临床机构备字2025000042,九江市妇幼保健院,九江市妇幼保健院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-08a88ffbc0a80333301d7c9454703702,内蒙古自治区第四医院,药临床机构备字2022000139,内蒙古自治区第四医院,内蒙古自治区第四医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-08adf632c0a803336f9f8dd2a0b17fcd,南昌市洪都中医院,药临床机构备字2020000540,南昌市洪都中医院,南昌市洪都中医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-08be960ec0a8033305d325d8cfa7b761,广东省职业病防治院,药临床机构备字2021000093,广东省职业病防治院,广东省职业病防治院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,,
cnha-cfdi-08cbe684c0a803331bad385b99d0cb87,天津中医药大学第二附属医院,药临床机构备字2020000508,天津中医药大学第二附属医院,天津中医药大学第二附属医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,,
cnha-cfdi-08d50000c0a803334254b5151143a34e,林州市肿瘤医院药物临床试验机构,药临床机构备字2024000238,林州市肿瘤医院药物临床试验机构,林州市肿瘤医院药物临床试验机构,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-08e45572c0a803332d0f4ace60f1f7dd,济南市莱芜人民医院,药临床机构备字2025000197,济南市莱芜人民医院,济南市莱芜人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,,
cnha-cfdi-08e55024c0a8033369d08b3c7bfd3984,天水市中西医结合医院  天水市第二人民医院   天水市麦积区人民医院,药临床机构备字2024000208,天水市中西医结合医院  天水市第二人民医院   天水市麦积区人民医院,天水市中西医结合医院天水市第二人民医院天水市麦积区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-08e7aab2c0a803333a7859b5c9e0a372,石家庄市第三医院,药临床机构备字2022000164,石家庄市第三医院,石家庄市第三医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-08fbd4b3c0a803334057f747625612a6,长治市妇幼保健院,药临床机构备字2024000184,长治市妇幼保健院,长治市妇幼保健院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,,
cnha-cfdi-090f47f7c0a80333660e9f994e3ed9e4,普洱市人民医院,药临床机构备字2020000779,普洱市人民医院,普洱市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-09350658c0a803330cfe8b4dd9ce691a,浙江大学医学院附属邵逸夫医院新疆兵团阿拉尔医院,药临床机构备字2024000001,浙江大学医学院附属邵逸夫医院新疆兵团阿拉尔医院,浙江大学医学院附属邵逸夫医院新疆兵团阿拉尔医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-095ab6f0c0a803330fc45770ed6ca6a7,东莞市茶山医院,药临床机构备字2023000210,东莞市茶山医院,东莞市茶山医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,,
cnha-cfdi-09936381c0a803333aa291d5848572fe,重庆医科大学附属大学城医院,药临床机构备字2024000197,重庆医科大学附属大学城医院,重庆医科大学附属大学城医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-0998e327c0a8033359c2f335c7afd77d,浙江中医药大学附属第三医院,药临床机构备字2019000087,浙江中医药大学附属第三医院,浙江中医药大学附属第三医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,,
cnha-cfdi-099dcbb9c0a8033352ab940c92631c20,中国人民解放军北部战区空军医院,药临床机构备字2021000006,中国人民解放军北部战区空军医院,中国人民解放军北部战区空军医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,,
cnha-cfdi-099e8ce5c0a8033310fe8548e6138c39,滁州市第一人民医院,药临床机构备字2023000053,滁州市第一人民医院,滁州市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
cnha-cfdi-09ce6907c0a803336077cb96a9ad7a29,天津市蓟州区人民医院,药临床机构备字2024000253,天津市蓟州区人民医院,天津市蓟州区人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=17&pageSize=100,2026-09-05,,
cnha-cfdi-09f3032ac0a8033300069fa609075bf2,北京大学口腔医院,药临床机构备字2020000942,北京大学口腔医院,北京大学口腔医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,,
cnha-cfdi-0a1917e2c0a80333691f8e18199bc311,上海国际医学中心,药临床机构备字2020000761,上海国际医学中心,上海国际医学中心,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,,
cnha-cfdi-0a2332ffc0a8033315472a515790bf0b,枣阳市第一人民医院,药临床机构备字2026000061,枣阳市第一人民医院,枣阳市第一人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,,
cnha-cfdi-0a3e3b2fc0a8033336d28cd0f165c1f0,诸暨市人民医院,药临床机构备字2021000009,诸暨市人民医院,诸暨市人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,,
cnha-cfdi-0a4b17f2c0a8033352dd41da28452fc3,南京医科大学附属逸夫医院,药临床机构备字2020000890,南京医科大学附属逸夫医院,南京医科大学附属逸夫医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,,
cnha-cfdi-0a6d4188c0a803334d7b47577161b3b2,新疆生产建设兵团第六师医院,药临床机构备字2025000124,新疆生产建设兵团第六师医院,新疆生产建设兵团第六师医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,,
cnha-cfdi-0a860400c0a8033311cc53c781d30719,广西壮族自治区南溪山医院（广西壮族自治区第二人民医院）,药临床机构备字2022000087,广西壮族自治区南溪山医院（广西壮族自治区第二人民医院）,广西壮族自治区南溪山医院广西壮族自治区第二人民医院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-0a860400c0a8033311cc53c781d30719,广西壮族自治区南溪山医院（广西壮族自治区第二人民医院）,药临床机构备字2022000087,广西壮族自治区第二人民医院,广西壮族自治区第二人民医院,parallel_name,official_source_reviewed,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-0a860400c0a8033311cc53c781d30719,广西壮族自治区南溪山医院（广西壮族自治区第二人民医院）,药临床机构备字2022000087,广西壮族自治区南溪山医院,广西壮族自治区南溪山医院,official_variant,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,,
cnha-cfdi-0aa694b0c0a803337d853ec0d064a0d5,广西科技大学第二附属医院药物临床试验管理机构,药临床机构备字2023000096,广西科技大学第二附属医院药物临床试验管理机构,广西科技大学第二附属医院药物临床试验管理机构,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,,
cnha-cfdi-0ac3de96c0a803333b850b56838dc27e,广州市番禺区妇幼保健院,药临床机构备字2022000137,广州市番禺区妇幼保健院,广州市番禺区妇幼保健院,canonical,official_filing,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,,
